"year","year_rank","group_name","artist","song_name","id"
2003.0,4.0,"Beyonce feat. Jay-Z","Jay-Z","Crazy In Love",4943.0
2003.0,5.0,"3 Doors Down","3 Doors Down","When I'm Gone",4944.0
2003.0,6.0,"matchbox twenty","matchbox twenty","Unwell",4945.0
2003.0,7.0,"Chingy","Chingy","Right Thurr",4946.0
2003.0,8.0,"Aaliyah","Aaliyah","Miss You",4947.0
2003.0,9.0,"Kid Rock feat. Sheryl Crow","Kid Rock","Picture",4948.0
2003.0,9.0,"Kid Rock feat. Sheryl Crow","Sheryl Crow","Picture",4949.0
2003.0,10.0,"Evanescence feat. Paul McCoy","Evanescence","Bring Me To Life",4950.0
2003.0,10.0,"Evanescence feat. Paul McCoy","Paul McCoy","Bring Me To Life",4951.0
2003.0,11.0,"Lil Jon and The East Side Boyz feat. Ying Yang Twins","Lil Jon and the East Side Boyz","Get Low",4952.0
2003.0,11.0,"Lil Jon and The East Side Boyz feat. Ying Yang Twins","Ying Yang Twins","Get Low",4953.0
2003.0,12.0,"Beyonce feat. Sean Paul","Beyonce","Baby Boy",4954.0
2003.0,12.0,"Beyonce feat. Sean Paul","Sean Paul","Baby Boy",4955.0
2003.0,13.0,"Nelly, P. Diddy and Murphy Lee","Nelly","Shake Ya Tailfeather",4956.0
2003.0,13.0,"Nelly, P. Diddy and Murphy Lee","P. Diddy","Shake Ya Tailfeather",4957.0
2003.0,13.0,"Nelly, P. Diddy and Murphy Lee","Murphy Lee","Shake Ya Tailfeather",4958.0
2003.0,14.0,"50 Cent feat. Nate Dogg","50 Cent","21 Questions",4959.0
2003.0,14.0,"50 Cent feat. Nate Dogg","Nate Dogg","21 Questions",4960.0
2003.0,15.0,"Jennifer Lopez feat. LL Cool J","Jennifer Lopez","All I Have",4961.0
2003.0,15.0,"Jennifer Lopez feat. LL Cool J","LL Cool J","All I Have",4962.0
2003.0,16.0,"Christina Aguilera","Christina Aguilera","Beautiful",4963.0
2003.0,17.0,"Busta Rhymes and Mariah Carey feat. The Flipmode Squad","Busta Rhymes","I Know What You Want",4964.0
2003.0,17.0,"Busta Rhymes and Mariah Carey feat. The Flipmode Squad","Mariah Carey","I Know What You Want",4965.0
2003.0,17.0,"Busta Rhymes and Mariah Carey feat. The Flipmode Squad","The Flipmode Squad","I Know What You Want",4966.0
2003.0,18.0,"Avril Lavigne","Avril Lavigne","I'm With You",4967.0
2003.0,19.0,"Uncle Kracker feat. Dobie Gray","Uncle Kracker","Drift Away",4968.0
2003.0,19.0,"Uncle Kracker feat. Dobie Gray","Dobie Gray","Drift Away",4969.0
2003.0,20.0,"Lil' Kim feat. 50 Cent","Lil' Kim","Magic Stick",4970.0
2003.0,20.0,"Lil' Kim feat. 50 Cent","50 Cent","Magic Stick",4971.0
2003.0,21.0,"50 Cent","50 Cent","P.I.M.P.",4972.0
2003.0,22.0,"B2K and P. Diddy","B2K","Bump, Bump, Bump",4973.0
2003.0,22.0,"B2K and P. Diddy","P. Diddy","Bump, Bump, Bump",4974.0
2003.0,23.0,"Fabolous feat. Tamia","Fabolous","Into You",4975.0
2003.0,23.0,"Fabolous feat. Tamia","Tamia","Into You",4976.0
2003.0,24.0,"Fabolous feat. Mike Shorey and Lil' Mo","Fabolous","Can't Let You Go",4977.0
2003.0,24.0,"Fabolous feat. Mike Shorey and Lil' Mo","Mike Shorey","Can't Let You Go",4978.0
2003.0,24.0,"Fabolous feat. Mike Shorey and Lil' Mo","Lil' Mo","Can't Let You Go",4979.0
2003.0,25.0,"Ja Rule feat. Ashanti","Ja Rule","Mesmerize",4980.0
2003.0,25.0,"Ja Rule feat. Ashanti","Ashanti","Mesmerize",4981.0
2003.0,26.0,"Black Eyed Peas","Black Eyed Peas","Where Is The Love?",4982.0
2003.0,27.0,"Santana feat. Michelle Branch","Santana","The Game Of Love",4983.0
2003.0,27.0,"Santana feat. Michelle Branch","Michelle Branch","The Game Of Love",4984.0
2003.0,28.0,"Eminem","Eminem","Lose Yourself",4985.0
2003.0,29.0,"Ashanti","Ashanti","Rock Wit U (Awww Baby)",4986.0
2003.0,30.0,"Justin Timberlake","Justin Timberlake","Cry Me A River",4987.0
2003.0,31.0,"Tyrese","Tyrese","How You Gonna Act Like That",4988.0
2003.0,32.0,"Justin Timberlake","Justin Timberlake","Rock Your Body",4989.0
2003.0,33.0,"Wayne Wonder","Wayne Wonder","No Letting Go",4990.0
2003.0,34.0,"Pharrell feat. Jay-Z","Pharrell","Frontin'",4991.0
2003.0,34.0,"Pharrell feat. Jay-Z","Jay-Z","Frontin'",4992.0
2003.0,35.0,"Dixie Chicks","Dixie Chicks","Landslide",4993.0
2003.0,36.0,"Missy ""Misdemeanor"" Elliott","Missy ""Misdemeanor"" Elliott","Work It",4994.0
2003.0,37.0,"Jay-Z feat. Beyonce Knowles","Jay-Z","'03 Bonnie And Clyde",4995.0
2003.0,37.0,"Jay-Z feat. Beyonce Knowles","Beyonce Knowles","'03 Bonnie And Clyde",4996.0
2003.0,38.0,"Nivea feat. Brian and Brandon Casey","Nivea","Don't Mess With My Man",4997.0
2003.0,39.0,"Monica","Monica","So Gone",4998.0
2003.0,40.0,"Nelly feat. Kyjuan, Ali and Murphy Lee","Nelly","Air Force Ones",4999.0
2003.0,40.0,"Nelly feat. Kyjuan, Ali and Murphy Lee","Kyjuan","Air Force Ones",5000.0
2003.0,40.0,"Nelly feat. Kyjuan, Ali and Murphy Lee","Ali","Air Force Ones",5001.0
2003.0,40.0,"Nelly feat. Kyjuan, Ali and Murphy Lee","Murphy Lee","Air Force Ones",5002.0
2003.0,41.0,"Lumidee","Lumidee","Never Leave You - Uh Ooh, Uh Oooh!",5003.0
2003.0,42.0,"Snoop Dogg feat. Pharrell and Uncle Charlie Wilson","Snoop Dogg","Beautiful",5004.0
2003.0,42.0,"Snoop Dogg feat. Pharrell and Uncle Charlie Wilson","Pharrell","Beautiful",5005.0
2003.0,42.0,"Snoop Dogg feat. Pharrell and Uncle Charlie Wilson","Uncle Charlie Wilson","Beautiful",5006.0
2003.0,43.0,"Missy ""Misdemeanor"" Elliott feat. Ludacris","Missy ""Misdemeanor"" Elliott","Gossip Folks",5007.0
2003.0,43.0,"Missy ""Misdemeanor"" Elliott feat. Ludacris","Ludacris","Gossip Folks",5008.0
2003.0,44.0,"Kelly Clarkson","Kelly Clarkson","Miss Independent",5009.0
2003.0,45.0,"Train","Train","Calling All Angels",5010.0
2003.0,46.0,"YoungBloodZ feat. Lil Jon","YoungBloodZ","Damn!",5011.0
2003.0,46.0,"YoungBloodZ feat. Lil Jon","Lil Jon","Damn!",5012.0
2003.0,47.0,"Clay Aiken","Clay Aiken","This Is The Night",5013.0
2003.0,48.0,"John Mayer","John Mayer","Your Body Is A Wonderland",5014.0
2003.0,49.0,"Trapt","Trapt","Headstrong",5015.0
2003.0,50.0,"Ginuwine","Ginuwine","In Those Jeans",5016.0
2003.0,51.0,"Ludacris feat. Shawnna","Ludacris","Stand Up",5017.0
2003.0,51.0,"Ludacris feat. Shawnna","Shawnna","Stand Up",5018.0
2003.0,52.0,"Jason Mraz","Jason Mraz","The Remedy (I Won't Worry)",5019.0
2003.0,53.0,"Santana feat. Alex Band Or Chad Kroeger","Santana","Why Don't You And I",5020.0
2003.0,53.0,"Santana feat. Alex Band Or Chad Kroeger","Alex Band Or Chad Kroeger","Why Don't You And I",5021.0
2003.0,54.0,"Jay-Z","Jay-Z","Excuse Me Miss",5022.0
2003.0,55.0,"Jennifer Lopez feat. Styles and Jadakiss","Jennifer Lopez","Jenny from the Block",5023.0
2003.0,55.0,"Jennifer Lopez feat. Styles and Jadakiss","Styles","Jenny from the Block",5024.0
2003.0,55.0,"Jennifer Lopez feat. Styles and Jadakiss","Jadakiss","Jenny from the Block",5025.0
2003.0,56.0,"Michelle Branch","Michelle Branch","Are You Happy Now?",5026.0
2003.0,57.0,"Shania Twain","Shania Twain","Forever And For Always",5027.0
2003.0,58.0,"Nas","Nas","I Can",5028.0
2003.0,59.0,"No Doubt feat. Lady Saw","No Doubt","Underneath It All",5029.0
2003.0,59.0,"No Doubt feat. Lady Saw","Lady Saw","Underneath It All",5030.0
2003.0,60.0,"Daniel Bedingfield","Daniel Bedingfield","If You're Not The One",5031.0
2003.0,61.0,"R. Kelly","R. Kelly","Thoia Thoing",5032.0
2003.0,62.0,"3 Doors Down","3 Doors Down","Here Without You",5033.0
2003.0,63.0,"50 Cent","50 Cent","Wanksta",5034.0
2003.0,64.0,"Mya","Mya","My Love is Like... Wo",5035.0
2003.0,65.0,"Alan Jackson and Jimmy Buffett","Alan Jackson","It's Five O'Clock Somewhere",5036.0
2003.0,65.0,"Alan Jackson and Jimmy Buffett","Jimmy Buffett","It's Five O'Clock Somewhere",5037.0
2003.0,66.0,"Sean Paul","Sean Paul","Like Glue",5038.0
2003.0,67.0,"Christina Aguilera feat. Lil' Kim","Christina Aguilera","Can't Hold Us Down",5039.0
2003.0,67.0,"Christina Aguilera feat. Lil' Kim","Lil' Kim","Can't Hold Us Down",5040.0
2003.0,68.0,"Lonestar","Lonestar","My Front Porch Looking In",5041.0
2003.0,69.0,"Amanda Perez","Amanda Perez","Angel",5042.0
2003.0,70.0,"Puddle Of Mudd","Puddle Of Mudd","She Hates Me",5043.0
2003.0,71.0,"Frankie J","Frankie J","Don't Wanna Try",5044.0
2003.0,72.0,"Lil' Kim feat. Mr. Cheeks","Lil' Kim","The Jump Off",5045.0
2003.0,72.0,"Lil' Kim feat. Mr. Cheeks","Mr. Cheeks","The Jump Off",5046.0
2003.0,73.0,"Jewel","Jewel","Intuition",5047.0
2003.0,74.0,"Ginuwine feat. Baby","Ginuwine","Hell Yeah",5048.0
2003.0,74.0,"Ginuwine feat. Baby","Baby","Hell Yeah",5049.0
2003.0,75.0,"Toby Keith feat. Willie Nelson","Toby Keith","Beer For My Horses",5050.0
2003.0,75.0,"Toby Keith feat. Willie Nelson","Willie Nelson","Beer For My Horses",5051.0
2003.0,76.0,"Chingy feat. Ludacris and Snoop Dogg","Chingy","Holidae In",5052.0
2003.0,76.0,"Chingy feat. Ludacris and Snoop Dogg","Ludacris","Holidae In",5053.0
2003.0,76.0,"Chingy feat. Ludacris and Snoop Dogg","Snoop Dogg","Holidae In",5054.0
2003.0,77.0,"Baby Bash feat. Frankie J","Baby Bash","Suga Suga",5055.0
2003.0,77.0,"Baby Bash feat. Frankie J","Frankie J","Suga Suga",5056.0
2003.0,78.0,"Erykah Badu feat. Common","Erykah Badu","Love Of My Life (An Ode To Hip Hop)",5057.0
2003.0,78.0,"Erykah Badu feat. Common","Common","Love Of My Life (An Ode To Hip Hop)",5058.0
2003.0,79.0,"Christina Aguilera","Christina Aguilera","Fighter",5059.0
2003.0,80.0,"2Pac","2Pac","Thugz Mansion",5060.0
2003.0,81.0,"Coldplay","Coldplay","Clocks",5061.0
2003.0,82.0,"Jaheim","Jaheim","Put that Woman First",5062.0
2003.0,83.0,"Ashanti","Ashanti","Rain on Me",5063.0
2003.0,84.0,"Mark Wills","Mark Wills","19 Somethin'",5064.0
2003.0,85.0,"Young Gunz","Young Gunz","Can't Stop, Won't Stop",5065.0
2003.0,86.0,"Brooks and Dunn","Brooks and Dunn","Red Dirt Road",5066.0
2003.0,87.0,"Dierks Bentley","Dierks Bentley","What Was I Thinkin'",5067.0
2003.0,88.0,"Ruben Studdard","Ruben Studdard","Flying Without Wings",5068.0
2003.0,89.0,"Eminem","Eminem","Sing For The Moment",5069.0
2003.0,90.0,"Darryl Worley","Darryl Worley","Have You Forgotten?",5070.0
2003.0,91.0,"Kenny Chesney","Kenny Chesney","No Shoes, No Shirt, No Problems",5071.0
2003.0,92.0,"Aaliyah","Aaliyah","Come Over",5072.0
2003.0,93.0,"Field Mob","Field Mob","Sick Of Being Lonely",5073.0
2003.0,94.0,"R. Kelly","R. Kelly","Step In The Name Of Love",5074.0
2003.0,95.0,"Thalia feat. Fat Joe","Thalia","I Want You",5075.0
2003.0,95.0,"Thalia feat. Fat Joe","Fat Joe","I Want You",5076.0
2003.0,96.0,"Audioslave","Audioslave","Like A Stone",5077.0
2003.0,97.0,"Norah Jones","Norah Jones","Don't Know Why",5078.0
2003.0,98.0,"Eminem","Eminem","Superman",5079.0
2003.0,99.0,"Tim McGraw","Tim McGraw","Real Good Man",5080.0
2003.0,100.0,"Floetry","Floetry","Say Yes",5081.0
2004.0,1.0,"Usher feat. Lil Jon and Ludacris","Usher","Yeah!",5082.0
2004.0,1.0,"Usher feat. Lil Jon and Ludacris","Lil Jon","Yeah!",5083.0
2004.0,1.0,"Usher feat. Lil Jon and Ludacris","Ludacris","Yeah!",5084.0
2004.0,2.0,"Usher","Usher","Burn",5085.0
2004.0,3.0,"Alicia Keys","Alicia Keys","If I Ain't Got You",5086.0
2004.0,4.0,"Maroon 5","Maroon 5","This Love",5087.0
2004.0,5.0,"OutKast feat. Sleepy Brown","OutKast","The Way You Move",5088.0
2004.0,5.0,"OutKast feat. Sleepy Brown","Sleepy Brown","The Way You Move",5089.0
2004.0,6.0,"Hoobastank","Hoobastank","The Reason",5090.0
2004.0,7.0,"Mario Winans feat. Enya and P. Diddy","Mario Winans","I Don't Wanna Know",5091.0
2004.0,7.0,"Mario Winans feat. Enya and P. Diddy","Enya","I Don't Wanna Know",5092.0
2004.0,7.0,"Mario Winans feat. Enya and P. Diddy","P. Diddy","I Don't Wanna Know",5093.0
2004.0,8.0,"OutKast","OutKast","Hey Ya!",5094.0
2004.0,9.0,"Ciara feat. Petey Pablo","Ciara","Goodies",5095.0
2004.0,9.0,"Ciara feat. Petey Pablo","Petey Pablo","Goodies",5096.0
2004.0,10.0,"Terror Squad","Terror Squad","Lean Back",5097.0
2004.0,11.0,"J-Kwon","J-Kwon","Tipsy",5098.0
2004.0,12.0,"Usher","Usher","Confessions Part II",5099.0
2004.0,13.0,"Juvenile feat. Soulja Slim","Juvenile","Slow Motion",5100.0
2004.0,13.0,"Juvenile feat. Soulja Slim","Soulja Slim","Slow Motion",5101.0
2004.0,14.0,"Petey Pablo","Petey Pablo","Freek-a-Leek",5102.0
2004.0,15.0,"3 Doors Down","3 Doors Down","Here Without You",5103.0
2004.0,16.0,"Twista feat. Kanye West and Jamie Foxx","Twista","Slow Jamz",5104.0
2004.0,16.0,"Twista feat. Kanye West and Jamie Foxx","Kanye West","Slow Jamz",5105.0
2004.0,16.0,"Twista feat. Kanye West and Jamie Foxx","Jamie Foxx","Slow Jamz",5106.0
2004.0,17.0,"Nickelback","Nickelback","Someday",5107.0
2004.0,18.0,"Beyonce","Beyonce","Naughty Girl",5108.0
2004.0,19.0,"Evanescence","Evanescence","My Immortal",5109.0
2004.0,20.0,"Lil' Flip feat. Lea","Lil' Flip","Sunshine",5110.0
2004.0,20.0,"Lil' Flip feat. Lea","Lea","Sunshine",5111.0
2004.0,21.0,"Jay-Z","Jay-Z","Dirt Off Your Shoulder",5112.0
2004.0,22.0,"Nina Sky feat. Jabba","Nina Sky","Move Ya Body",5113.0
2004.0,22.0,"Nina Sky feat. Jabba","Jabba","Move Ya Body",5114.0
2004.0,23.0,"Christina Milian","Christina Milian","Dip It Low",5115.0
2004.0,24.0,"Usher And Alicia Keys","Usher And Alicia Keys","My Boo",5116.0
2004.0,25.0,"Chingy feat. J. Weav","Chingy","One Call Away",5117.0
2004.0,25.0,"Chingy feat. J. Weav","J. Weav","One Call Away",5118.0
2004.0,26.0,"Beyonce","Beyonce","Me, Myself, and I",5119.0
2004.0,27.0,"Kevin Lyttle feat. Spragga Benz","Kevin Lyttle","Turn Me On",5120.0
2004.0,27.0,"Kevin Lyttle feat. Spragga Benz","Spragga Benz","Turn Me On",5121.0
2004.0,28.0,"Sheryl Crow","Sheryl Crow","The First Cut Is The Deepest",5122.0
2004.0,29.0,"Alicia Keys","Alicia Keys","You Don't Know My Name",5123.0
2004.0,30.0,"Nelly feat. Jaheim","Nelly","My Place",5124.0
2004.0,30.0,"Nelly feat. Jaheim","Jaheim","My Place",5125.0
2004.0,31.0,"Twista","Twista","Overnight Celebrity",5126.0
2004.0,32.0,"Cassidy feat. R. Kelly","Cassidy","Hotel",5127.0
2004.0,32.0,"Cassidy feat. R. Kelly","R. Kelly","Hotel",5128.0
2004.0,33.0,"Linkin Park","Linkin Park","Numb",5129.0
2004.0,34.0,"Alicia Keys feat. Tony! Toni! Tone!","Alicia Keys","Diary",5130.0
2004.0,34.0,"Alicia Keys feat. Tony! Toni! Tone!","Tony! Toni! Tone!","Diary",5131.0
2004.0,35.0,"Maroon 5","Maroon 5","She Will be Loved",5132.0
2004.0,36.0,"Dido","Dido","White Flag",5133.0
2004.0,37.0,"Los Lonely Boys","Los Lonely Boys","Heaven",5134.0
2004.0,38.0,"No Doubt","No Doubt","It's My Life",5135.0
2004.0,39.0,"Ashlee Simpson","Ashlee Simpson","Pieces of Me",5136.0
2004.0,40.0,"JoJo","JoJo","Leave (Get Out)",5137.0
2004.0,41.0,"Kelis","Kelis","Milkshake",5138.0
2004.0,42.0,"Ludacris","Ludacris","Splash Waterfalls",5139.0
2004.0,43.0,"Kanye West","Kanye West","Jesus Walks",5140.0
2004.0,44.0,"Akon feat. Styles P.","Akon","Locked Up",5141.0
2004.0,44.0,"Akon feat. Styles P.","Styles P.","Locked Up",5142.0
2004.0,45.0,"Ludacris feat. Shawnna","Ludacris","Stand Up",5143.0
2004.0,45.0,"Ludacris feat. Shawnna","Shawnna","Stand Up",5144.0
2004.0,46.0,"Baby Bash feat. Frankie J","Baby Bash","Suga Suga",5145.0
2004.0,46.0,"Baby Bash feat. Frankie J","Frankie J","Suga Suga",5146.0
2004.0,47.0,"Kanye West feat. Syleena Johnson","Kanye West","All Falls Down",5147.0
2004.0,47.0,"Kanye West feat. Syleena Johnson","Syleena Johnson","All Falls Down",5148.0
2004.0,48.0,"Britney Spears","Britney Spears","Toxic",5149.0
2004.0,49.0,"Ying Yang Twins feat. Lil Jon and The East Side Boyz","Ying Yang Twins","Salt Shaker",5150.0
2004.0,49.0,"Ying Yang Twins feat. Lil Jon and The East Side Boyz","Lil Jon and The East Side Boyz","Salt Shaker",5151.0
2004.0,50.0,"Jessica Simpson","Jessica Simpson","With You",5152.0
2004.0,51.0,"Switchfoot","Switchfoot","Meant to Live",5153.0
2004.0,52.0,"Houston feat. Chingy, Nate Dogg and I-20","Houston","I Like That",5154.0
2004.0,52.0,"Houston feat. Chingy, Nate Dogg and I-20","Chingy","I Like That",5155.0
2004.0,52.0,"Houston feat. Chingy, Nate Dogg and I-20","Nate Dogg","I Like That",5156.0
2004.0,52.0,"Houston feat. Chingy, Nate Dogg and I-20","I-20","I Like That",5157.0
2004.0,53.0,"Ruben Studdard","Ruben Studdard","Sorry 2004",5158.0
2004.0,54.0,"Avril Lavigne","Avril Lavigne","My Happy Ending",5159.0
2004.0,55.0,"Lloyd Banks","Lloyd Banks","On Fire",5160.0
2004.0,56.0,"OutKast","OutKast","Roses",5161.0
2004.0,57.0,"Jagged Edge","Jagged Edge","Walker outta Heaven",5162.0
2004.0,58.0,"Destiny's Child","Destiny's Child","Lose My Breath",5163.0
2004.0,59.0,"D12","D12","My Band",5164.0
2004.0,60.0,"Sean Paul feat. Sasha","Sean Paul","I'm Still in Love with You",5165.0
2004.0,60.0,"Sean Paul feat. Sasha","Sasha","I'm Still in Love with You",5166.0
2004.0,61.0,"Kanye West","Kanye West","Through the Wire",5167.0
2004.0,62.0,"Jadakiss feat. Anthony Hamilton","Jadakiss","Why?",5168.0
2004.0,62.0,"Jadakiss feat. Anthony Hamilton","Anthony Hamilton","Why?",5169.0
2004.0,63.0,"Eamon","Eamon","F**k It (I Don't Want you Back)",5170.0
2004.0,64.0,"Avant","Avant","Read your Mind",5171.0
2004.0,65.0,"Lil' Flip","Lil' Flip","Game Over (Flip)",5172.0
2004.0,66.0,"Finger Eleven","Finger Eleven","One Thing",5173.0
2004.0,67.0,"LL Cool J","LL Cool J","Headsprung",5174.0
2004.0,68.0,"YoungBloodZ feat. Lil Jon","YoungBloodZ","Damn!",5175.0
2004.0,68.0,"YoungBloodZ feat. Lil Jon","Lil Jon","Damn!",5176.0
2004.0,69.0,"Beyonce feat. Sean Paul","Beyonce","Baby Boy",5177.0
2004.0,69.0,"Beyonce feat. Sean Paul","Sean Paul","Baby Boy",5178.0
2004.0,70.0,"Lil Jon and The East Side Boyz feat. Ying Yang Twins","Lil Jon and the East Side Boyz","Get Low",5179.0
2004.0,70.0,"Lil Jon and The East Side Boyz feat. Ying Yang Twins","Ying Yang Twins","Get Low",5180.0
2004.0,71.0,"Snoop Dogg feat. Pharrell","Snoop Dogg","Drop it Like it's Hot",5181.0
2004.0,71.0,"Snoop Dogg feat. Pharrell","Pharrell","Drop it Like it's Hot",5182.0
2004.0,72.0,"Monica","Monica","U Should've Known Better",5183.0
2004.0,73.0,"Ryan Cabrera","Ryan Cabrera","On the Way Down",5184.0
2004.0,74.0,"Kelly Clarkson","Kelly Clarkson","Breakaway",5185.0
2004.0,75.0,"Santana feat. Alex Band Or Chad Kroeger","Santana","Why Don't You and I",5186.0
2004.0,75.0,"Santana feat. Alex Band Or Chad Kroeger","Alex Band Or Chad Kroeger","Why Don't You and I",5187.0
2004.0,76.0,"Jet","Jet","Are You Gonna Be My Girl",5188.0
2004.0,77.0,"Five For Fighting","Five For Fighting","100 Years",5189.0
2004.0,78.0,"R. Kelly","R. Kelly","Step In The Name Of Love",5190.0
2004.0,79.0,"Linkin Park","Linkin Park","Breaking the Habit",5191.0
2004.0,80.0,"Nick Cannon feat. R. Kelly","Nick Cannon","Gigolo",5192.0
2004.0,80.0,"Nick Cannon feat. R. Kelly","R. Kelly","Gigolo",5193.0
2004.0,81.0,"Tim McGraw","Tim McGraw","Live Like You Were Dying",5194.0
2004.0,82.0,"Alan Jackson","Alan Jackson","Remember When",5195.0
2004.0,83.0,"Britney Spears","Britney Spears","Everytime",5196.0
2004.0,84.0,"Lloyd feat. Ashanti","Lloyd","Southside",5197.0
2004.0,84.0,"Lloyd feat. Ashanti","Ashanti","Southside",5198.0
2004.0,85.0,"Beenie Man feat. Ms. Thing","Beenie Man","Dude",5199.0
2004.0,85.0,"Beenie Man feat. Ms. Thing","Ms. Thing","Dude",5200.0
2004.0,86.0,"G-Unit feat. Joe","G-Unit","Wanna Get To Know You",5201.0
2004.0,86.0,"G-Unit feat. Joe","Joe","Wanna Get To Know You",5202.0
2004.0,87.0,"Chingy feat. Ludacris and Snoop Dogg","Chingy","Holidae In",5203.0
2004.0,87.0,"Chingy feat. Ludacris and Snoop Dogg","Ludacris","Holidae In",5204.0
2004.0,87.0,"Chingy feat. Ludacris and Snoop Dogg","Snoop Dogg","Holidae In",5205.0
2004.0,88.0,"Black Eyed Peas","Black Eyed Peas","Let's Get It Started",5206.0
2004.0,89.0,"Kenny Chesney and Uncle Kracker","Kenny Chesney","When the Sun Goes Down",5207.0
2004.0,89.0,"Kenny Chesney and Uncle Kracker","Uncle Kracker","When the Sun Goes Down",5208.0
2004.0,90.0,"Toby Keith","Toby Keith","American Soldier",5209.0
2004.0,91.0,"Jay-Z","Jay-Z","Change Clothes",5210.0
2004.0,92.0,"Avril Lavigne","Avril Lavigne","Don't Tell Me",5211.0
2004.0,93.0,"Keith Urban","Keith Urban","You'll Think of Me",5212.0
2004.0,94.0,"R. Kelly","R. Kelly","Happy People",5213.0
2004.0,95.0,"Black Eyed Peas","Black Eyed Peas","Hey Mama",5214.0
2004.0,96.0,"Nelly feat. Tim McGraw","Nelly","Over and Over",5215.0
2004.0,96.0,"Nelly feat. Tim McGraw","Tim McGraw","Over and Over",5216.0
2004.0,97.0,"Gretchen Wilson","Gretchen Wilson","Redneck Woman",5217.0
2004.0,98.0,"Eminem","Eminem","Just Lose It",5218.0
2004.0,99.0,"John Michael Montgomery","John Michael Montgomery","Letters from Home",5219.0
2004.0,100.0,"Kenny Chesney","Kenny Chesney","I Go Back",5220.0
2005.0,1.0,"Mariah Carey","Mariah Carey","We Belong Together",5221.0
2005.0,2.0,"Gwen Stefani","Gwen Stefani","Hollaback Girl",5222.0
2005.0,3.0,"Mario","Mario","Let Me Love You",5223.0
2005.0,4.0,"Kelly Clarkson","Kelly Clarkson","Since U Been Gone",5224.0
2005.0,5.0,"Ciara feat. Missy Elliott","Ciara","1, 2 Step",5225.0
2005.0,5.0,"Ciara feat. Missy Elliott","Missy Elliott","1, 2 Step",5226.0
2005.0,6.0,"Kanye West feat. Jamie Foxx","Kanye West","Gold Digger",5227.0
2005.0,6.0,"Kanye West feat. Jamie Foxx","Jamie Foxx","Gold Digger",5228.0
2005.0,7.0,"Green Day","Green Day","Boulevard of Broken Dreams",5229.0
2005.0,8.0,"50 Cent feat. Olivia","50 Cent","Candy Shop",5230.0
2005.0,8.0,"50 Cent feat. Olivia","Olivia","Candy Shop",5231.0
2005.0,9.0,"The Pussycat Dolls feat. Busta Rhymes","The Pussycat Dolls","Don't Cha",5232.0
2005.0,9.0,"The Pussycat Dolls feat. Busta Rhymes","Busta Rhymes","Don't Cha",5233.0
2005.0,10.0,"Kelly Clarkson","Kelly Clarkson","Behind These Hazel Eyes",5234.0
2005.0,11.0,"50 Cent","50 Cent","Disco Inferno",5235.0
2005.0,12.0,"Lifehouse","Lifehouse","You and Me",5236.0
2005.0,13.0,"The Black Eyed Peas","The Black Eyed Peas","Don't Phunk With My Heart",5237.0
2005.0,14.0,"Missy Elliott feat. Ciara and Fat Man Scoop","Missy Elliott","Lose Control",5238.0
2005.0,14.0,"Missy Elliott feat. Ciara and Fat Man Scoop","Ciara","Lose Control",5239.0
2005.0,14.0,"Missy Elliott feat. Ciara and Fat Man Scoop","Fat Man Scoop","Lose Control",5240.0
2005.0,15.0,"Mariah Carey","Mariah Carey","Shake it Off",5241.0
2005.0,16.0,"The Killers","The Killers","Mr. Brightside",5242.0
2005.0,17.0,"50 Cent","50 Cent","Just a Lil Bit",5243.0
2005.0,18.0,"Rihanna","Rihanna","Pon de Replay",5244.0
2005.0,19.0,"The Game feat. 50 Cent","The Game","How We Do",5245.0
2005.0,19.0,"The Game feat. 50 Cent","50 Cent","How We Do",5246.0
2005.0,20.0,"Weezer","Weezer","Beverly Hills",5247.0
2005.0,21.0,"Ciara feat. Ludacris","Ciara","Oh",5248.0
2005.0,21.0,"Ciara feat. Ludacris","Ludacris","Oh",5249.0
2005.0,22.0,"Rob Thomas","Rob Thomas","Lonely No More",5250.0
2005.0,23.0,"Snoop Dogg feat. Pharrell","Snoop Dogg","Drop it Like It's Hot",5251.0
2005.0,23.0,"Snoop Dogg feat. Pharrell","Pharrell","Drop it Like It's Hot",5252.0
2005.0,24.0,"The Game feat. 50 Cent","The Game","Hate It or Love It",5253.0
2005.0,24.0,"The Game feat. 50 Cent","50 Cent","Hate It or Love It",5254.0
2005.0,25.0,"Lil Jon and The East Side Boyz feat. Usher and Ludacris","Lil Jon and the East Side Boyz","Lovers and Friends",5255.0
2005.0,25.0,"Lil Jon and The East Side Boyz feat. Usher and Ludacris","Usher","Lovers and Friends",5256.0
2005.0,25.0,"Lil Jon and The East Side Boyz feat. Usher and Ludacris","Ludacris","Lovers and Friends",5257.0
2005.0,26.0,"Destiny's Child feat. T.I. and Lil Wayne","Destiny's Child","Soldier",5258.0
2005.0,26.0,"Destiny's Child feat. T.I. and Lil Wayne","T.I.","Soldier",5259.0
2005.0,26.0,"Destiny's Child feat. T.I. and Lil Wayne","Lil Wayne","Soldier",5260.0
2005.0,27.0,"Kelly Clarkson","Kelly Clarkson","Breakaway",5261.0
2005.0,28.0,"Will Smith","Will Smith","Switch",5262.0
2005.0,29.0,"Bow Wow feat. Omarion","Bow Wow","Let Me HOld You",5263.0
2005.0,29.0,"Bow Wow feat. Omarion","Omarion","Let Me HOld You",5264.0
